year,quarter,region,age_group,labor_force_sta,value,unit,source
2562,ไตรมาสที่ 1,ทั่วประเทศ,25-29 ปี,รวม,75.58,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,25-29 ปี,หางานทำ,17.05,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,58.54,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,25-29 ปี,รวม,62.59,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,25-29 ปี,หางานทำ,14.55,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,48.04,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,25-29 ปี,หางานทำ,18.52,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,48.54,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,25-29 ปี,รวม,67.01,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,25-29 ปี,หางานทำ,11.65,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,55.36,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,25-29 ปี,รวม,87.44,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,25-29 ปี,หางานทำ,16.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,71.24,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,25-29 ปี,รวม,143.34,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,25-29 ปี,หางานทำ,21.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,122.23,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,25-29 ปี,รวม,154.84,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,25-29 ปี,หางานทำ,26.94,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,127.90,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,25-29 ปี,รวม,127.57,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,25-29 ปี,หางานทำ,28.59,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,25-29 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,98.98,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,รวม,27.59,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,7.84,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,19.75,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,รวม,20.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,5.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,15.14,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,20.84,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,3.80,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,17.04,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,26.82,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,5.34,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.48,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,รวม,25.35,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,4.01,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.34,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,รวม,40.80,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,13.12,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,27.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,27.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,4.42,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,23.26,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,28.99,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,7.21,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.78,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,รวม,41.30,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,6.87,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,34.43,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,4.23,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.81,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,22.22,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,5.39,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,16.83,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,33.73,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,4.29,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,29.44,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,รวม,34.74,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,5.28,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,29.46,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,รวม,38.56,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,9.14,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,29.42,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,30.36,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,8.47,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.89,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,34.74,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,5.28,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,29.46,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,รวม,45.94,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,10.96,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,34.98,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,รวม,40.41,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,10.84,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,29.57,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,49.29,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,8.98,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,40.31,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,45.65,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,8.33,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,37.31,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,รวม,41.63,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,7.87,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,33.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,รวม,29.72,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,5.37,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,24.35,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,29.90,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,7.45,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,22.45,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,31.08,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,5.71,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,25.37,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,4.72,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,23.89,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,รวม,23.48,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,3.36,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,20.12,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,37.58,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,9.53,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,28.05,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,31.02,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,5.07,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,25.96,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,รวม,29.87,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,หางานทำ,7.94,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.93,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,รวม,65.15,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,หางานทำ,10.02,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,55.14,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,รวม,77.75,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,หางานทำ,14.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,63.65,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,รวม,89.29,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,หางานทำ,16.27,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,30-34 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,73.02,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,11.72,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,3.08,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,8.64,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,12.57,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,5.40,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,7.17,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,รวม,14.78,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,4.35,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,10.43,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,รวม,16.28,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,3.42,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,12.86,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,21.74,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,3.51,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,18.22,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,19.74,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,6.15,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,13.58,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,รวม,16.03,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,1.22,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,14.81,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,1.40,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,14.21,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,26.09,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,5.29,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,20.80,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,19.92,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,3.51,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,16.41,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,รวม,19.88,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,3.23,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,16.65,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,รวม,27.98,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,8.22,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,19.76,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,27.58,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,5.77,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.81,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,24.29,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,9.29,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,14.99,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,รวม,19.61,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,4.38,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,15.23,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,รวม,27.58,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,5.77,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.81,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,23.78,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,3.16,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,20.62,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,32.08,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,10.51,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.57,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,รวม,22.23,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,6.70,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,15.53,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,รวม,21.38,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,3.82,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,17.56,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,31.98,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,8.75,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,23.23,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,22.37,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,4.87,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,17.50,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,1.69,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,19.23,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,รวม,20.08,พันคน,สำนักงานสถิติแห่งชาติ
